images,denomination,labels
../images/ric.2_3(2).hdn.1752-1756\ID171644rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID171644vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61439rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61439vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61440rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61440vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61441rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1752-1756\ID61441vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1757-1759\ID171645rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1757-1759\ID171645vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1757-1759\ID61442rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1757-1759\ID61442vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1760-1763\1995.11.233.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\1995.11.233.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID171646rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID171646vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61444rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61444vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61445rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61445vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61446rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1760-1763\ID61446vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1764-1767\1953.52.8.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1764-1767\1953.52.8.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1764-1767\ID61443rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1764-1767\ID61443vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1764-1767\ID61447rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1764-1767\ID61447vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1768-1769\0000.999.20157.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\0000.999.20157.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\1944.100.47424.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\1944.100.47424.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID122790rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID122790vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61448rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61448vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61449rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61449vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61450rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61450vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61451rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61451vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61452rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1768-1769\ID61452vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1770-1773\ID171647rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1770-1773\ID171647vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1770-1773\ID61453rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1770-1773\ID61453vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1770-1773\ID61454rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1770-1773\ID61454vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1774-1775\1949.172.17.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1774-1775\1949.172.17.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1778-1781\1906.236.338.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1778-1781\1906.236.338.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1778-1781\ID171648rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1778-1781\ID171648vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1778-1781\ID61455rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1778-1781\ID61455vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1782\1977.284.4.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1782\1977.284.4.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1782\ID171654rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1782\ID171654vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1783\ID61459rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1783\ID61459vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\1944.100.47425.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\1944.100.47425.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID171995rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID171995vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID61457rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID61457vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID61458rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1784-1787\ID61458vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1788-1793\1944.100.47426.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\1944.100.47426.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171649rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171649vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171650rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171650vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171651rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171651vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171652rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171652vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171653rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID171653vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61460rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61460vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61461rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61461vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61462rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61462vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61463rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1788-1793\ID61463vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1794\ID61464rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1794\ID61464vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1795\ID61465rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1795\ID61465vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1937.158.497.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1937.158.497.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1990.3.86.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1990.3.86.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1995.11.1807.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\1995.11.1807.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\ID61476rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\ID61476vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\ID61477rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1803-1805\ID61477vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1806-1807\0000.999.20158.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\0000.999.20158.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\1944.100.47460.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\1944.100.47460.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61478rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61478vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61479rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61479vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61480rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61480vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61481rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1806-1807\ID61481vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1808-1811\ID61488rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1808-1811\ID61488vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61482rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61482vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61483rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61483vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61484rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61484vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61485rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1813-1817\ID61485vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1818-1822\1944.100.47461.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1818-1822\1944.100.47461.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1818-1822\ID61487rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1818-1822\ID61487vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1823-1826\1995.11.267.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1823-1826\1995.11.267.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1823-1826\ID61489rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1823-1826\ID61489vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1827-1828\1927.165.14.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1827-1828\1927.165.14.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1829-1830\ID61490rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1829-1830\ID61490vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\0000.999.20159.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\0000.999.20159.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\ID61491rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\ID61491vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\ID61492rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1835-1838\ID61492vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\1944.100.47462.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\1944.100.47462.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61493rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61493vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61494rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61494vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61495rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1840-1842\ID61495vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1843-1844\ID61496rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1843-1844\ID61496vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1843-1844\ID61497rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1843-1844\ID61497vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1845-1851\ID171660rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID171660vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61498rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61498vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61499rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61499vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61500rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\ID61500vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1845-1851\KENTA796CD.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1852-1857\ID171661rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID171661vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID171662rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID171662vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID171663rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID171663vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID61501rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID61501vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID61502rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1852-1857\ID61502vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1858-1862\1944.100.47465.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1944.100.47465.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1951.61.59.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1951.61.59.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1969.222.1377.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1969.222.1377.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1984.176.24.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\1984.176.24.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61503rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61503vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61505rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61505vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61506rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61506vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61507rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61507vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61508rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61508vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61509rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1858-1862\ID61509vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1863-1864\ID171665rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1863-1864\ID171665vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1863-1864\ID61504rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1863-1864\ID61504vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1863-1864\ID61510rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1863-1864\ID61510vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1875-1878\ID61514rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1875-1878\ID61514vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1875-1878\ID61515rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1875-1878\ID61515vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1879-1880\ID171667rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1879-1880\ID171667vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1881-1885\ID171668rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1881-1885\ID171668vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1881-1885\ID61516rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1881-1885\ID61516vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1881-1885\ID61517rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1881-1885\ID61517vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1887-1888\ID61518rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1887-1888\ID61518vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1889-1893\ID61519rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1889-1893\ID61519vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1894\ID61520rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1894\ID61520vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1897-1898\18204403rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1897-1898\18204403vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1897-1898\ID171669rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1897-1898\ID171669vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1899\1944.100.47427.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1899\1944.100.47427.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.19-20\1916.192.201.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.19-20\1916.192.201.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.19-20\ID60793rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.19-20\ID60793vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.1901\ID61547rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1901\ID61547vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\1944.100.47392.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\1944.100.47392.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\1995.11.1805.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\1995.11.1805.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID171512rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID171512vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID171513rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID171513vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID61548rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID61548vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID61549rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1905-1906\ID61549vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1907\ID61550rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1907\ID61550vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1912-1914\18204381rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1912-1914\18204381vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1912-1914\ID61551rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1912-1914\ID61551vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1918-1919\ID171655rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1918-1919\ID171655vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\1944.100.47428.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\1944.100.47428.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\1995.11.226.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\1995.11.226.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\ID61524rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\ID61524vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\ID61525rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1922-1925\ID61525vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1927\ID61528rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1927\ID61528vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1929-1930\18200613rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1929-1930\18200613vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1929-1930\1944.100.47429.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1929-1930\1944.100.47429.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61526rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61526vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61527rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61527vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61529rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1934\ID61529vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1936-1938\ID171656rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1936-1938\ID171656vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1936-1938\ID61530rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1936-1938\ID61530vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1939\ID61531rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1939\ID61531vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.194-195\18273075rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\18273075vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID122783rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID122783vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID61080rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID61080vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID61081rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.194-195\ID61081vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.1942-1944\18204318rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\18204318vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61532rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61532vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61533rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61533vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61534rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1942-1944\ID61534vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1948\18204319rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1948\18204319vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\18216127rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\18216127vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\18216129rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\18216129vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\ID61538rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1949-1950\ID61538vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\18216122rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\18216122vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\18216126rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\18216126vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\ID61535rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\ID61535vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\ID61536rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1951-1953\ID61536vs_exp.jpg,Sestertius,9
