"URI","Title","RecordId","From Date","To Date","Authority","Deity","Denomination","Findspot","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","Symbol_obv","Symbol_obv_letter","Symbol_rev","Symbol_rev_letter","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Reverse Officina Mark","Reverse Exergue","Date Record Modified"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1947","RIC II, Part 3 (second edition) Hadrian 1947","ric.2_3(2).hdn.1947","130","133","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right","// EXERC NORICVS (in exergue) // S C (in field)","Hadrian riding right, raising hand; before him, four soldiers with standards","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1831","RIC II, Part 3 (second edition) Hadrian 1831","ric.2_3(2).hdn.1831","130","133","Hadrian","Asia","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right","RESTITVTORI ASIAE // S C (in exergue)","Hadrian standing left, holding scroll and raising kneeling Asia, holding rudder","","","2022-01-20T02:44:06Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2285-2287","RIC II, Part 3 (second edition) Hadrian 2285-2287","ric.2_3(2).hdn.2285-2287","136","136","Hadrian","Minerva","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","// S C (in field)","Minerva Promachus advancing right, holding spear and shield","","","2022-01-20T02:44:11Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2255-2257","RIC II, Part 3 (second edition) Hadrian 2255-2257","ric.2_3(2).hdn.2255-2257","136","136","Hadrian","Felicitas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","FELICITAS AVG // S C (in field)","Felicitas standing left, holding branch and long caduceus","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2035","RIC II, Part 3 (second edition) Hadrian 2035","ric.2_3(2).hdn.2035","133","135","Hadrian","","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right","VOTA // PVBLICA (in exergue)","Hadrian, veiled, standing left, holding patera and scroll; to left, victimarius preparing to strike bull over altar; behind victimarius, adult and juvenile attendants, and flute player","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.311","RIC II, Part 3 (second edition) Hadrian 311","ric.2_3(2).hdn.311","120","121","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right","P M TR P COS III // LIBERAL AVG / III (in exergue)","Hadrian seated left on platform, extending hand toward two citizens; citizens advancing right, one holding out fold of toga","","","2022-01-20T02:43:49Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1570","RIC II, Part 3 (second edition) Hadrian 1570","ric.2_3(2).hdn.1570","130","133","Hadrian","Africa","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, left, viewed from rear or side","RESTITVTORI AFRICAE","Hadrian standing right, holding scroll and raising kneeling Africa, wearing elephant scalp, holding corn ears; between them, corn ears","","","2022-01-20T02:44:04Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1900","RIC II, Part 3 (second edition) Hadrian 1900","ric.2_3(2).hdn.1900","130","133","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, left","COHORT PRAE/TOR (in exergue) // S C (in field)","Hadrian standing right on platform, addressing four or more soldiers with three standards; between them, lictor facing crowd; behind Hadrian officer","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1901","RIC II, Part 3 (second edition) Hadrian 1901","ric.2_3(2).hdn.1901","130","133","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, right, viewed from rear or side","COH PRAETOR[ ] / S C (in exergue)","Hadrian standing right on platform, addressing three soldiers with two standards; between them, lictor facing crowd","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1907","RIC II, Part 3 (second edition) Hadrian 1907","ric.2_3(2).hdn.1907","130","133","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, left, viewed from rear or side","// DISCIPLIN AVG (in exergue) // S C (in exergue or field)","Hadrian advancing right, leading a line of four soldiers, with three or more standards","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1940","RIC II, Part 3 (second edition) Hadrian 1940","ric.2_3(2).hdn.1940","130","133","Hadrian","","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, left, viewed from rear or side","// EXERC HISPANICVS (in exergue) // S C (in field)","Hadrian riding right, raising hand; before him, three soldiers with standards","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2022-2027","RIC II, Part 3 (second edition) Hadrian 2022-2027","ric.2_3(2).hdn.2022-2027","133","135","Hadrian","Pietas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, bare chest, traces of drapery on far shoulder usually visible, right | Head of Hadrian, left | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","PIETAS AVG","Pietas standing left, raising both hands in prayer; beside her, altar","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.955-958","RIC II, Part 3 (second edition) Hadrian 955-958","ric.2_3(2).hdn.955-958","128","129","Hadrian","Justitia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","IVSTITIA AVG // COS III (in exergue)","Justitia seated left, holding patera and sceptre","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2429-2432","RIC II, Part 3 (second edition) Hadrian 2429-2432","ric.2_3(2).hdn.2429-2432","137","138","Hadrian","Spes","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","SPES P R // S C (in field)","Spes advancing left, holding flower and robe","","","2022-01-20T02:44:13Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2277-2280","RIC II, Part 3 (second edition) Hadrian 2277-2280","ric.2_3(2).hdn.2277-2280","136","136","Hadrian","Moneta","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side","MONETA AVG // S C (in field)","Moneta standing left, holding scales and cornucopia","","","2022-01-20T02:44:11Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3053-3056","RIC II, Part 3 (second edition) Hadrian 3053-3056","ric.2_3(2).hdn.3053-3056","128","130","Hadrian","Minerva","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, left, viewed from front","COS III","Minerva standing left, holding thunderbolt and spear; by feet, shield","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1328-1334","RIC II, Part 3 (second edition) Hadrian 1328-1334","ric.2_3(2).hdn.1328-1334","129","130","Hadrian","","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, left | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped and cuirassed, left, viewed from front","FELICITATI AVG // COS III P P (in exergue) // S C (in field)","Ship, left, under full sail; figurehead sometimes present; legend sometimes on sail","","","2022-01-20T02:44:02Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.385-391","RIC II, Part 3 (second edition) Hadrian 385-391","ric.2_3(2).hdn.385-391","120","121","Hadrian","Aequitas||Moneta","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS III","Aequitas-Moneta standing left, holding scales and cornucopia","","","2022-01-20T02:43:50Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.312-315","RIC II, Part 3 (second edition) Hadrian 312-315","ric.2_3(2).hdn.312-315","120","121","Hadrian","Liberalitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS III // LIBERAL AVG / III (in exergue)","Hadrian seated left on platform, writing at desk with pen, rarely under awning; behind, statue (?) of Liberalitas standing facing, holding coin scoop; citizen ascending steps before platform, holding out fold of toga; behind Hadrian, attendant standing or mounting platform rear steps","","","2022-01-20T02:43:49Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1752-1756","RIC II, Part 3 (second edition) Hadrian 1752-1756","ric.2_3(2).hdn.1752-1756","130","133","Hadrian","Hispania","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","ADVENTVI AVG HISPANIAE // S C (in exergue)","Hadrian standing right, raising hand and holding scroll; facing him, Hispania standing left, holding patera and olive branch; between them, altar, usually with bull at the base","","","2022-01-20T02:44:05Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1263-1270","RIC II, Part 3 (second edition) Hadrian 1263-1270","ric.2_3(2).hdn.1263-1270","129","130","Hadrian","Clementia","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, left, viewed from rear or side","COS III P P CLEMENTIA AVG // S C (in field)","Clementia standing left, holding patera and sceptre","","","2022-01-20T02:44:01Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2041-2042","RIC II, Part 3 (second edition) Hadrian 2041-2042","ric.2_3(2).hdn.2041-2042","133","135","Hadrian","Felicitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","FELICITAS AVG","Felicitas seated left, holding cornucopia and caduceus","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2365-2366","RIC II, Part 3 (second edition) Hadrian 2365-2366","ric.2_3(2).hdn.2365-2366","137","138","Hadrian","Venus","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, draped, right, viewed from rear or side","VENERIS FELICIS","Venus seated left, holding Cupid and sceptre","","","2022-01-20T02:44:12Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2212-2213","RIC II, Part 3 (second edition) Hadrian 2212-2213","ric.2_3(2).hdn.2212-2213","136","136","Hadrian","Justitia","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, draped, right, viewed from rear or side","IVSTITIA AVG","Justitia seated left, holding patera and sceptre","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2221-2222","RIC II, Part 3 (second edition) Hadrian 2221-2222","ric.2_3(2).hdn.2221-2222","136","136","Hadrian","Moneta","Quinarius aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, draped, right, viewed from rear or side","MONETA AVG","Moneta standing left, holding scales and cornucopia","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2008-2009","RIC II, Part 3 (second edition) Hadrian 2008-2009","ric.2_3(2).hdn.2008-2009","133","135","Hadrian","Felicitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","FELICITAS AVG","Felicitas standing left, holding caduceus and cornucopia","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.731-732","RIC II, Part 3 (second edition) Hadrian 731-732","ric.2_3(2).hdn.731-732","124","125","Hadrian","Hercules","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, right","COS III","Hercules, naked, seated right on cuirass, resting club on shields and distaff","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.794-795","RIC II, Part 3 (second edition) Hadrian 794-795","ric.2_3(2).hdn.794-795","125","127","Hadrian","Roma","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, right","COS III","Roma seated left, holding branch and spear; to right, shield resting on seat","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3047-3048","RIC II, Part 3 (second edition) Hadrian 3047-3048","ric.2_3(2).hdn.3047-3048","128","130","Hadrian","Italia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","COS III","Italia standing left, holding sceptre and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1089-1090","RIC II, Part 3 (second edition) Hadrian 1089-1090","ric.2_3(2).hdn.1089-1090","129","130","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, left","COS III PP // FORT RED (in exergue)","Fortuna seated left, holding rudder on globe and cornucopia","","","2022-01-20T02:43:59Z"
